area_type_code,area_code,area_text,state,display_level,selectable,sort_sequence
F,CN3000500000000,Blaine County,MT,0,T,4403
F,CN3000700000000,Broadwater County,MT,0,T,4404
F,CN3000900000000,Carbon County,MT,0,T,4405
F,CN3001100000000,Carter County,MT,0,T,4406
F,CN3001300000000,Cascade County,MT,0,T,4407
F,CN3001500000000,Chouteau County,MT,0,T,4408
F,CN3001700000000,Custer County,MT,0,T,4409
F,CN3001900000000,Daniels County,MT,0,T,4410
F,CN3002100000000,Dawson County,MT,0,T,4411
F,CN3002300000000,Deer Lodge County,MT,0,T,4412
F,CN3002500000000,Fallon County,MT,0,T,4413
F,CN3002700000000,Fergus County,MT,0,T,4414
F,CN3002900000000,Flathead County,MT,0,T,4415
F,CN3003100000000,Gallatin County,MT,0,T,4416
F,CN3003300000000,Garfield County,MT,0,T,4417
F,CN3003500000000,Glacier County,MT,0,T,4418
F,CN3003700000000,Golden Valley County,MT,0,T,4419
F,CN3003900000000,Granite County,MT,0,T,4420
F,CN3004100000000,Hill County,MT,0,T,4421
F,CN3004300000000,Jefferson County,MT,0,T,4422
F,CN3004500000000,Judith Basin County,MT,0,T,4423
F,CN3004700000000,Lake County,MT,0,T,4424
F,CN3004900000000,Lewis and Clark County,MT,0,T,4425
F,CN3005100000000,Liberty County,MT,0,T,4426
F,CN3005300000000,Lincoln County,MT,0,T,4427
F,CN3005500000000,McCone County,MT,0,T,4428
F,CN3005700000000,Madison County,MT,0,T,4429
F,CN3005900000000,Meagher County,MT,0,T,4430
F,CN3006100000000,Mineral County,MT,0,T,4431
F,CN3006300000000,Missoula County,MT,0,T,4432
F,CN3006500000000,Musselshell County,MT,0,T,4433
F,CN3006700000000,Park County,MT,0,T,4434
F,CN3006900000000,Petroleum County,MT,0,T,4435
F,CN3007100000000,Phillips County,MT,0,T,4436
F,CN3007300000000,Pondera County,MT,0,T,4437
F,CN3007500000000,Powder River County,MT,0,T,4438
F,CN3007700000000,Powell County,MT,0,T,4439
F,CN3007900000000,Prairie County,MT,0,T,4440
F,CN3008100000000,Ravalli County,MT,0,T,4441
F,CN3008300000000,Richland County,MT,0,T,4442
F,CN3008500000000,Roosevelt County,MT,0,T,4443
F,CN3008700000000,Rosebud County,MT,0,T,4444
F,CN3008900000000,Sanders County,MT,0,T,4445
F,CN3009100000000,Sheridan County,MT,0,T,4446
F,CN3009300000000,Silver Bow County,MT,0,T,4447
F,CN3009500000000,Stillwater County,MT,0,T,4448
F,CN3009700000000,Sweet Grass County,MT,0,T,4449
F,CN3009900000000,Teton County,MT,0,T,4450
F,CN3010100000000,Toole County,MT,0,T,4451
F,CN3010300000000,Treasure County,MT,0,T,4452
F,CN3010500000000,Valley County,MT,0,T,4453
F,CN3010700000000,Wheatland County,MT,0,T,4454
F,CN3010900000000,Wibaux County,MT,0,T,4455
F,CN3011100000000,Yellowstone County,MT,0,T,4456
F,CN3100100000000,Adams County,NE,0,T,4480
F,CN3100300000000,Antelope County,NE,0,T,4481
F,CN3100500000000,Arthur County,NE,0,T,4482
F,CN3100700000000,Banner County,NE,0,T,4483
F,CN3100900000000,Blaine County,NE,0,T,4484
F,CN3101100000000,Boone County,NE,0,T,4485
F,CN3101300000000,Box Butte County,NE,0,T,4486
F,CN3101500000000,Boyd County,NE,0,T,4487
F,CN3101700000000,Brown County,NE,0,T,4488
F,CN3101900000000,Buffalo County,NE,0,T,4489
F,CN3102100000000,Burt County,NE,0,T,4490
F,CN3102300000000,Butler County,NE,0,T,4491
F,CN3102500000000,Cass County,NE,0,T,4492
F,CN3102700000000,Cedar County,NE,0,T,4493
F,CN3102900000000,Chase County,NE,0,T,4494
F,CN3103100000000,Cherry County,NE,0,T,4495
F,CN3103300000000,Cheyenne County,NE,0,T,4496
F,CN3103500000000,Clay County,NE,0,T,4497
F,CN3103700000000,Colfax County,NE,0,T,4498
F,CN3103900000000,Cuming County,NE,0,T,4499
F,CN3104100000000,Custer County,NE,0,T,4500
F,CN3104300000000,Dakota County,NE,0,T,4501
F,CN3104500000000,Dawes County,NE,0,T,4502
F,CN3104700000000,Dawson County,NE,0,T,4503
F,CN3104900000000,Deuel County,NE,0,T,4504
F,CN3105100000000,Dixon County,NE,0,T,4505
F,CN3105300000000,Dodge County,NE,0,T,4506
F,CN3105500000000,Douglas County,NE,0,T,4507
F,CN3105700000000,Dundy County,NE,0,T,4508
F,CN3105900000000,Fillmore County,NE,0,T,4509
F,CN3106100000000,Franklin County,NE,0,T,4510
F,CN3106300000000,Frontier County,NE,0,T,4511
F,CN3106500000000,Furnas County,NE,0,T,4512
F,CN3106700000000,Gage County,NE,0,T,4513
F,CN3106900000000,Garden County,NE,0,T,4514
F,CN3107100000000,Garfield County,NE,0,T,4515
F,CN3107300000000,Gosper County,NE,0,T,4516
F,CN3107500000000,Grant County,NE,0,T,4517
F,CN3107700000000,Greeley County,NE,0,T,4518
F,CN3107900000000,Hall County,NE,0,T,4519
F,CN3108100000000,Hamilton County,NE,0,T,4520
F,CN3108300000000,Harlan County,NE,0,T,4521
F,CN3108500000000,Hayes County,NE,0,T,4522
F,CN3108700000000,Hitchcock County,NE,0,T,4523
F,CN3108900000000,Holt County,NE,0,T,4524
F,CN3109100000000,Hooker County,NE,0,T,4525
F,CN3109300000000,Howard County,NE,0,T,4526
F,CN3109500000000,Jefferson County,NE,0,T,4527
F,CN3109700000000,Johnson County,NE,0,T,4528
F,CN3109900000000,Kearney County,NE,0,T,4529
F,CN3110100000000,Keith County,NE,0,T,4530
F,CN3110300000000,Keya Paha County,NE,0,T,4531
F,CN3110500000000,Kimball County,NE,0,T,4532
F,CN3110700000000,Knox County,NE,0,T,4533
F,CN3110900000000,Lancaster County,NE,0,T,4534
F,CN3111100000000,Lincoln County,NE,0,T,4535
F,CN3111300000000,Logan County,NE,0,T,4536
F,CN3111500000000,Loup County,NE,0,T,4537
F,CN3111700000000,McPherson County,NE,0,T,4538
F,CN3111900000000,Madison County,NE,0,T,4539
F,CN3112100000000,Merrick County,NE,0,T,4540
F,CN3112300000000,Morrill County,NE,0,T,4541
F,CN3112500000000,Nance County,NE,0,T,4542
F,CN3112700000000,Nemaha County,NE,0,T,4543
F,CN3112900000000,Nuckolls County,NE,0,T,4544
F,CN3113100000000,Otoe County,NE,0,T,4545
F,CN3113300000000,Pawnee County,NE,0,T,4546
F,CN3113500000000,Perkins County,NE,0,T,4547
F,CN3113700000000,Phelps County,NE,0,T,4548
F,CN3113900000000,Pierce County,NE,0,T,4549
F,CN3114100000000,Platte County,NE,0,T,4550
F,CN3114300000000,Polk County,NE,0,T,4551
F,CN3114500000000,Red Willow County,NE,0,T,4552
F,CN3114700000000,Richardson County,NE,0,T,4553
F,CN3114900000000,Rock County,NE,0,T,4554
F,CN3115100000000,Saline County,NE,0,T,4555
F,CN3115300000000,Sarpy County,NE,0,T,4556
F,CN3115500000000,Saunders County,NE,0,T,4557
F,CN3115700000000,Scotts Bluff County,NE,0,T,4558
F,CN3115900000000,Seward County,NE,0,T,4559
F,CN3116100000000,Sheridan County,NE,0,T,4560
F,CN3116300000000,Sherman County,NE,0,T,4561
F,CN3116500000000,Sioux County,NE,0,T,4562
F,CN3116700000000,Stanton County,NE,0,T,4563
F,CN3116900000000,Thayer County,NE,0,T,4564
F,CN3117100000000,Thomas County,NE,0,T,4565
F,CN3117300000000,Thurston County,NE,0,T,4566
F,CN3117500000000,Valley County,NE,0,T,4567
F,CN3117700000000,Washington County,NE,0,T,4568
F,CN3117900000000,Wayne County,NE,0,T,4569
F,CN3118100000000,Webster County,NE,0,T,4570
F,CN3118300000000,Wheeler County,NE,0,T,4571
F,CN3118500000000,York County,NE,0,T,4572
F,CN3200100000000,Churchill County,NV,0,T,4595
F,CN3200300000000,Clark County,NV,0,T,4596
F,CN3200500000000,Douglas County,NV,0,T,4597
F,CN3200700000000,Elko County,NV,0,T,4598
F,CN3200900000000,Esmeralda County,NV,0,T,4599
F,CN3201100000000,Eureka County,NV,0,T,4600
F,CN3201300000000,Humboldt County,NV,0,T,4601
F,CN3201500000000,Lander County,NV,0,T,4602
F,CN3201700000000,Lincoln County,NV,0,T,4603
F,CN3201900000000,Lyon County,NV,0,T,4604
F,CN3202100000000,Mineral County,NV,0,T,4605
F,CN3202300000000,Nye County,NV,0,T,4606
F,CN3202700000000,Pershing County,NV,0,T,4607
F,CN3202900000000,Storey County,NV,0,T,4608
F,CN3203100000000,Washoe County,NV,0,T,4609
F,CN3203300000000,White Pine County,NV,0,T,4610
F,CN3251000000000,Carson City,NV,0,T,4611
F,CN3300100000000,Belknap County,NH,0,T,4628
F,CN3300300000000,Carroll County,NH,0,T,4629
F,CN3300500000000,Cheshire County,NH,0,T,4630
F,CN3300700000000,Coos County,NH,0,T,4631
F,CN3300900000000,Grafton County,NH,0,T,4632
F,CN3301100000000,Hillsborough County,NH,0,T,4633
F,CN3301300000000,Merrimack County,NH,0,T,4634
F,CN3301500000000,Rockingham County,NH,0,T,4635
F,CN3301700000000,Strafford County,NH,0,T,4636
F,CN3301900000000,Sullivan County,NH,0,T,4637
F,CN3400100000000,Atlantic County,NJ,0,T,4911
F,CN3400300000000,Bergen County,NJ,0,T,4912
F,CN3400500000000,Burlington County,NJ,0,T,4913
F,CN3400700000000,Camden County,NJ,0,T,4914
F,CN3400900000000,Cape May County,NJ,0,T,4915
F,CN3401100000000,Cumberland County,NJ,0,T,4916
F,CN3401300000000,Essex County,NJ,0,T,4917
F,CN3401500000000,Gloucester County,NJ,0,T,4918
F,CN3401700000000,Hudson County,NJ,0,T,4919
F,CN3401900000000,Hunterdon County,NJ,0,T,4920
F,CN3402100000000,Mercer County,NJ,0,T,4921
F,CN3402300000000,Middlesex County,NJ,0,T,4922
F,CN3402500000000,Monmouth County,NJ,0,T,4923
F,CN3402700000000,Morris County,NJ,0,T,4924
F,CN3402900000000,Ocean County,NJ,0,T,4925
F,CN3403100000000,Passaic County,NJ,0,T,4926
F,CN3403300000000,Salem County,NJ,0,T,4927
F,CN3403500000000,Somerset County,NJ,0,T,4928
F,CN3403700000000,Sussex County,NJ,0,T,4929
F,CN3403900000000,Union County,NJ,0,T,4930
F,CN3404100000000,Warren County,NJ,0,T,4931
F,CN3500100000000,Bernalillo County,NM,0,T,5060
F,CN3500300000000,Catron County,NM,0,T,5061
F,CN3500500000000,Chaves County,NM,0,T,5062
F,CN3500600000000,Cibola County,NM,0,T,5063
F,CN3500700000000,Colfax County,NM,0,T,5064
F,CN3500900000000,Curry County,NM,0,T,5065
F,CN3501100000000,De Baca County,NM,0,T,5066
F,CN3501300000000,Dona Ana County,NM,0,T,5067
F,CN3501500000000,Eddy County,NM,0,T,5068
F,CN3501700000000,Grant County,NM,0,T,5069
F,CN3501900000000,Guadalupe County,NM,0,T,5070
F,CN3502100000000,Harding County,NM,0,T,5071
F,CN3502300000000,Hidalgo County,NM,0,T,5072
F,CN3502500000000,Lea County,NM,0,T,5073
F,CN3502700000000,Lincoln County,NM,0,T,5074
F,CN3502800000000,Los Alamos County,NM,0,T,5075
F,CN3502900000000,Luna County,NM,0,T,5076
F,CN3503100000000,McKinley County,NM,0,T,5077
F,CN3503300000000,Mora County,NM,0,T,5078
F,CN3503500000000,Otero County,NM,0,T,5079
F,CN3503700000000,Quay County,NM,0,T,5080
F,CN3503900000000,Rio Arriba County,NM,0,T,5081
F,CN3504100000000,Roosevelt County,NM,0,T,5082
F,CN3504300000000,Sandoval County,NM,0,T,5083
F,CN3504500000000,San Juan County,NM,0,T,5084
F,CN3504700000000,San Miguel County,NM,0,T,5085
F,CN3504900000000,Santa Fe County,NM,0,T,5086
F,CN3505100000000,Sierra County,NM,0,T,5087
F,CN3505300000000,Socorro County,NM,0,T,5088
F,CN3505500000000,Taos County,NM,0,T,5089
F,CN3505700000000,Torrance County,NM,0,T,5090
F,CN3505900000000,Union County,NM,0,T,5091
F,CN3506100000000,Valencia County,NM,0,T,5092
F,CN3600100000000,Albany County,NY,0,T,5140
F,CN3600300000000,Allegany County,NY,0,T,5141
F,CN3600500000000,Bronx County,NY,0,T,5142
F,CN3600700000000,Broome County,NY,0,T,5143
F,CN3600900000000,Cattaraugus County,NY,0,T,5144
F,CN3601100000000,Cayuga County,NY,0,T,5145
F,CN3601300000000,Chautauqua County,NY,0,T,5146
F,CN3601500000000,Chemung County,NY,0,T,5147
F,CN3601700000000,Chenango County,NY,0,T,5148
F,CN3601900000000,Clinton County,NY,0,T,5149
F,CN3602100000000,Columbia County,NY,0,T,5150
F,CN3602300000000,Cortland County,NY,0,T,5151
F,CN3602500000000,Delaware County,NY,0,T,5152
F,CN3602700000000,Dutchess County,NY,0,T,5153
F,CN3602900000000,Erie County,NY,0,T,5154
F,CN3603100000000,Essex County,NY,0,T,5155
F,CN3603300000000,Franklin County,NY,0,T,5156
F,CN3603500000000,Fulton County,NY,0,T,5157
F,CN3603700000000,Genesee County,NY,0,T,5158
F,CN3603900000000,Greene County,NY,0,T,5159
F,CN3604100000000,Hamilton County,NY,0,T,5160
F,CN3604300000000,Herkimer County,NY,0,T,5161
F,CN3604500000000,Jefferson County,NY,0,T,5162
F,CN3604700000000,Kings County,NY,0,T,5163
F,CN3604900000000,Lewis County,NY,0,T,5164
F,CN3605100000000,Livingston County,NY,0,T,5165
F,CN3605300000000,Madison County,NY,0,T,5166
F,CN3605500000000,Monroe County,NY,0,T,5167
F,CN3605700000000,Montgomery County,NY,0,T,5168
F,CN3605900000000,Nassau County,NY,0,T,5169
F,CN3606100000000,New York County,NY,0,T,5170
F,CN3606300000000,Niagara County,NY,0,T,5171
F,CN3606500000000,Oneida County,NY,0,T,5172
F,CN3606700000000,Onondaga County,NY,0,T,5173
F,CN3606900000000,Ontario County,NY,0,T,5174
F,CN3607100000000,Orange County,NY,0,T,5175
F,CN3607300000000,Orleans County,NY,0,T,5176
F,CN3607500000000,Oswego County,NY,0,T,5177
F,CN3607700000000,Otsego County,NY,0,T,5178
F,CN3607900000000,Putnam County,NY,0,T,5179
F,CN3608100000000,Queens County,NY,0,T,5180
F,CN3608300000000,Rensselaer County,NY,0,T,5181
F,CN3608500000000,Richmond County,NY,0,T,5182
F,CN3608700000000,Rockland County,NY,0,T,5183
F,CN3608900000000,St. Lawrence County,NY,0,T,5184
F,CN3609100000000,Saratoga County,NY,0,T,5185
F,CN3609300000000,Schenectady County,NY,0,T,5186
F,CN3609500000000,Schoharie County,NY,0,T,5187
F,CN3609700000000,Schuyler County,NY,0,T,5188
F,CN3609900000000,Seneca County,NY,0,T,5189
F,CN3610100000000,Steuben County,NY,0,T,5190
F,CN3610300000000,Suffolk County,NY,0,T,5191
F,CN3610500000000,Sullivan County,NY,0,T,5192
F,CN3610700000000,Tioga County,NY,0,T,5193
F,CN3610900000000,Tompkins County,NY,0,T,5194
F,CN3611100000000,Ulster County,NY,0,T,5195
F,CN3611300000000,Warren County,NY,0,T,5196
F,CN3611500000000,Washington County,NY,0,T,5197
F,CN3611700000000,Wayne County,NY,0,T,5198
F,CN3611900000000,Westchester County,NY,0,T,5199
F,CN3612100000000,Wyoming County,NY,0,T,5200
F,CN3612300000000,Yates County,NY,0,T,5201
F,CN3700100000000,Alamance County,NC,0,T,5353
F,CN3700300000000,Alexander County,NC,0,T,5354
F,CN3700500000000,Alleghany County,NC,0,T,5355
F,CN3700700000000,Anson County,NC,0,T,5356
F,CN3700900000000,Ashe County,NC,0,T,5357
F,CN3701100000000,Avery County,NC,0,T,5358
F,CN3701300000000,Beaufort County,NC,0,T,5359
F,CN3701500000000,Bertie County,NC,0,T,5360
F,CN3701700000000,Bladen County,NC,0,T,5361
F,CN3701900000000,Brunswick County,NC,0,T,5362
F,CN3702100000000,Buncombe County,NC,0,T,5363
F,CN3702300000000,Burke County,NC,0,T,5364
F,CN3702500000000,Cabarrus County,NC,0,T,5365
F,CN3702700000000,Caldwell County,NC,0,T,5366
F,CN3702900000000,Camden County,NC,0,T,5367
F,CN3703100000000,Carteret County,NC,0,T,5368
F,CN3703300000000,Caswell County,NC,0,T,5369
F,CN3703500000000,Catawba County,NC,0,T,5370
F,CN3703700000000,Chatham County,NC,0,T,5371
F,CN3703900000000,Cherokee County,NC,0,T,5372
F,CN3704100000000,Chowan County,NC,0,T,5373
F,CN3704300000000,Clay County,NC,0,T,5374
F,CN3704500000000,Cleveland County,NC,0,T,5375
F,CN3704700000000,Columbus County,NC,0,T,5376
F,CN3704900000000,Craven County,NC,0,T,5377
F,CN3705100000000,Cumberland County,NC,0,T,5378
F,CN3705300000000,Currituck County,NC,0,T,5379
F,CN3705500000000,Dare County,NC,0,T,5380
F,CN3705700000000,Davidson County,NC,0,T,5381
F,CN3705900000000,Davie County,NC,0,T,5382
F,CN3706100000000,Duplin County,NC,0,T,5383
F,CN3706300000000,Durham County,NC,0,T,5384
F,CN3706500000000,Edgecombe County,NC,0,T,5385
F,CN3706700000000,Forsyth County,NC,0,T,5386
F,CN3706900000000,Franklin County,NC,0,T,5387
F,CN3707100000000,Gaston County,NC,0,T,5388
F,CN3707300000000,Gates County,NC,0,T,5389
F,CN3707500000000,Graham County,NC,0,T,5390
F,CN3707700000000,Granville County,NC,0,T,5391
F,CN3707900000000,Greene County,NC,0,T,5392
F,CN3708100000000,Guilford County,NC,0,T,5393
F,CN3708300000000,Halifax County,NC,0,T,5394
F,CN3708500000000,Harnett County,NC,0,T,5395
F,CN3708700000000,Haywood County,NC,0,T,5396
F,CN3708900000000,Henderson County,NC,0,T,5397
F,CN3709100000000,Hertford County,NC,0,T,5398
F,CN3709300000000,Hoke County,NC,0,T,5399
F,CN3709500000000,Hyde County,NC,0,T,5400
F,CN3709700000000,Iredell County,NC,0,T,5401
F,CN3709900000000,Jackson County,NC,0,T,5402
F,CN3710100000000,Johnston County,NC,0,T,5403
F,CN3710300000000,Jones County,NC,0,T,5404
F,CN3710500000000,Lee County,NC,0,T,5405
F,CN3710700000000,Lenoir County,NC,0,T,5406
F,CN3710900000000,Lincoln County,NC,0,T,5407
F,CN3711100000000,McDowell County,NC,0,T,5408
F,CN3711300000000,Macon County,NC,0,T,5409
F,CN3711500000000,Madison County,NC,0,T,5410
F,CN3711700000000,Martin County,NC,0,T,5411
F,CN3711900000000,Mecklenburg County,NC,0,T,5412
F,CN3712100000000,Mitchell County,NC,0,T,5413
F,CN3712300000000,Montgomery County,NC,0,T,5414
F,CN3712500000000,Moore County,NC,0,T,5415
F,CN3712700000000,Nash County,NC,0,T,5416
F,CN3712900000000,New Hanover County,NC,0,T,5417
F,CN3713100000000,Northampton County,NC,0,T,5418
F,CN3713300000000,Onslow County,NC,0,T,5419
F,CN3713500000000,Orange County,NC,0,T,5420
F,CN3713700000000,Pamlico County,NC,0,T,5421
F,CN3713900000000,Pasquotank County,NC,0,T,5422
F,CN3714100000000,Pender County,NC,0,T,5423
F,CN3714300000000,Perquimans County,NC,0,T,5424
F,CN3714500000000,Person County,NC,0,T,5425
F,CN3714700000000,Pitt County,NC,0,T,5426
F,CN3714900000000,Polk County,NC,0,T,5427
F,CN3715100000000,Randolph County,NC,0,T,5428
F,CN3715300000000,Richmond County,NC,0,T,5429
F,CN3715500000000,Robeson County,NC,0,T,5430
F,CN3715700000000,Rockingham County,NC,0,T,5431
F,CN3715900000000,Rowan County,NC,0,T,5432
F,CN3716100000000,Rutherford County,NC,0,T,5433
F,CN3716300000000,Sampson County,NC,0,T,5434
F,CN3716500000000,Scotland County,NC,0,T,5435
F,CN3716700000000,Stanly County,NC,0,T,5436
F,CN3716900000000,Stokes County,NC,0,T,5437
F,CN3717100000000,Surry County,NC,0,T,5438
F,CN3717300000000,Swain County,NC,0,T,5439
F,CN3717500000000,Transylvania County,NC,0,T,5440
F,CN3717700000000,Tyrrell County,NC,0,T,5441
F,CN3717900000000,Union County,NC,0,T,5442
F,CN3718100000000,Vance County,NC,0,T,5443
F,CN3718300000000,Wake County,NC,0,T,5444
F,CN3718500000000,Warren County,NC,0,T,5445
F,CN3718700000000,Washington County,NC,0,T,5446
F,CN3718900000000,Watauga County,NC,0,T,5447
F,CN3719100000000,Wayne County,NC,0,T,5448
F,CN3719300000000,Wilkes County,NC,0,T,5449
F,CN3719500000000,Wilson County,NC,0,T,5450
F,CN3719700000000,Yadkin County,NC,0,T,5451
F,CN3719900000000,Yancey County,NC,0,T,5452
F,CN3800100000000,Adams County,ND,0,T,5528
F,CN3800300000000,Barnes County,ND,0,T,5529
F,CN3800500000000,Benson County,ND,0,T,5530
F,CN3800700000000,Billings County,ND,0,T,5531
F,CN3800900000000,Bottineau County,ND,0,T,5532
F,CN3801100000000,Bowman County,ND,0,T,5533
F,CN3801300000000,Burke County,ND,0,T,5534
F,CN3801500000000,Burleigh County,ND,0,T,5535
F,CN3801700000000,Cass County,ND,0,T,5536
F,CN3801900000000,Cavalier County,ND,0,T,5537
F,CN3802100000000,Dickey County,ND,0,T,5538
F,CN3802300000000,Divide County,ND,0,T,5539
F,CN3802500000000,Dunn County,ND,0,T,5540
F,CN3802700000000,Eddy County,ND,0,T,5541
F,CN3802900000000,Emmons County,ND,0,T,5542
F,CN3803100000000,Foster County,ND,0,T,5543
F,CN3803300000000,Golden Valley County,ND,0,T,5544
F,CN3803500000000,Grand Forks County,ND,0,T,5545
F,CN3803700000000,Grant County,ND,0,T,5546
F,CN3803900000000,Griggs County,ND,0,T,5547
F,CN3804100000000,Hettinger County,ND,0,T,5548
F,CN3804300000000,Kidder County,ND,0,T,5549
F,CN3804500000000,LaMoure County,ND,0,T,5550
F,CN3804700000000,Logan County,ND,0,T,5551
F,CN3804900000000,McHenry County,ND,0,T,5552
F,CN3805100000000,McIntosh County,ND,0,T,5553
F,CN3805300000000,McKenzie County,ND,0,T,5554
F,CN3805500000000,McLean County,ND,0,T,5555
F,CN3805700000000,Mercer County,ND,0,T,5556
F,CN3805900000000,Morton County,ND,0,T,5557
F,CN3806100000000,Mountrail County,ND,0,T,5558
F,CN3806300000000,Nelson County,ND,0,T,5559
F,CN3806500000000,Oliver County,ND,0,T,5560
F,CN3806700000000,Pembina County,ND,0,T,5561
F,CN3806900000000,Pierce County,ND,0,T,5562
F,CN3807100000000,Ramsey County,ND,0,T,5563
F,CN3807300000000,Ransom County,ND,0,T,5564
F,CN3807500000000,Renville County,ND,0,T,5565
F,CN3807700000000,Richland County,ND,0,T,5566
F,CN3807900000000,Rolette County,ND,0,T,5567
F,CN3808100000000,Sargent County,ND,0,T,5568
F,CN3808300000000,Sheridan County,ND,0,T,5569
F,CN3808500000000,Sioux County,ND,0,T,5570
F,CN3808700000000,Slope County,ND,0,T,5571
F,CN3808900000000,Stark County,ND,0,T,5572
F,CN3809100000000,Steele County,ND,0,T,5573
F,CN3809300000000,Stutsman County,ND,0,T,5574
F,CN3809500000000,Towner County,ND,0,T,5575
F,CN3809700000000,Traill County,ND,0,T,5576
F,CN3809900000000,Walsh County,ND,0,T,5577
F,CN3810100000000,Ward County,ND,0,T,5578
F,CN3810300000000,Wells County,ND,0,T,5579
F,CN3810500000000,Williams County,ND,0,T,5580
F,CN3900100000000,Adams County,OH,0,T,5644
F,CN3900300000000,Allen County,OH,0,T,5645
F,CN3900500000000,Ashland County,OH,0,T,5646
F,CN3900700000000,Ashtabula County,OH,0,T,5647
F,CN3900900000000,Athens County,OH,0,T,5648
F,CN3901100000000,Auglaize County,OH,0,T,5649
F,CN3901300000000,Belmont County,OH,0,T,5650
F,CN3901500000000,Brown County,OH,0,T,5651
F,CN3901700000000,Butler County,OH,0,T,5652
F,CN3901900000000,Carroll County,OH,0,T,5653
F,CN3902100000000,Champaign County,OH,0,T,5654
F,CN3902300000000,Clark County,OH,0,T,5655
F,CN3902500000000,Clermont County,OH,0,T,5656
F,CN3902700000000,Clinton County,OH,0,T,5657
F,CN3902900000000,Columbiana County,OH,0,T,5658
F,CN3903100000000,Coshocton County,OH,0,T,5659
F,CN3903300000000,Crawford County,OH,0,T,5660
F,CN3903500000000,Cuyahoga County,OH,0,T,5661
F,CN3903700000000,Darke County,OH,0,T,5662
F,CN3903900000000,Defiance County,OH,0,T,5663
F,CN3904100000000,Delaware County,OH,0,T,5664
F,CN3904300000000,Erie County,OH,0,T,5665
F,CN3904500000000,Fairfield County,OH,0,T,5666
F,CN3904700000000,Fayette County,OH,0,T,5667
F,CN3904900000000,Franklin County,OH,0,T,5668
F,CN3905100000000,Fulton County,OH,0,T,5669
F,CN3905300000000,Gallia County,OH,0,T,5670
F,CN3905500000000,Geauga County,OH,0,T,5671
F,CN3905700000000,Greene County,OH,0,T,5672
F,CN3905900000000,Guernsey County,OH,0,T,5673
F,CN3906100000000,Hamilton County,OH,0,T,5674
F,CN3906300000000,Hancock County,OH,0,T,5675
F,CN3906500000000,Hardin County,OH,0,T,5676
F,CN3906700000000,Harrison County,OH,0,T,5677
F,CN3906900000000,Henry County,OH,0,T,5678
F,CN3907100000000,Highland County,OH,0,T,5679
F,CN3907300000000,Hocking County,OH,0,T,5680
F,CN3907500000000,Holmes County,OH,0,T,5681
F,CN3907700000000,Huron County,OH,0,T,5682
F,CN3907900000000,Jackson County,OH,0,T,5683
F,CN3908100000000,Jefferson County,OH,0,T,5684
F,CN3908300000000,Knox County,OH,0,T,5685
F,CN3908500000000,Lake County,OH,0,T,5686
F,CN3908700000000,Lawrence County,OH,0,T,5687
F,CN3908900000000,Licking County,OH,0,T,5688
F,CN3909100000000,Logan County,OH,0,T,5689
F,CN3909300000000,Lorain County,OH,0,T,5690
F,CN3909500000000,Lucas County,OH,0,T,5691
F,CN3909700000000,Madison County,OH,0,T,5692
F,CN3909900000000,Mahoning County,OH,0,T,5693
F,CN3910100000000,Marion County,OH,0,T,5694
F,CN3910300000000,Medina County,OH,0,T,5695
F,CN3910500000000,Meigs County,OH,0,T,5696
F,CN3910700000000,Mercer County,OH,0,T,5697
F,CN3910900000000,Miami County,OH,0,T,5698
F,CN3911100000000,Monroe County,OH,0,T,5699
F,CN3911300000000,Montgomery County,OH,0,T,5700
F,CN3911500000000,Morgan County,OH,0,T,5701
F,CN3911700000000,Morrow County,OH,0,T,5702
F,CN3911900000000,Muskingum County,OH,0,T,5703
F,CN3912100000000,Noble County,OH,0,T,5704
F,CN3912300000000,Ottawa County,OH,0,T,5705
F,CN3912500000000,Paulding County,OH,0,T,5706
F,CN3912700000000,Perry County,OH,0,T,5707
F,CN3912900000000,Pickaway County,OH,0,T,5708
F,CN3913100000000,Pike County,OH,0,T,5709
F,CN3913300000000,Portage County,OH,0,T,5710
F,CN3913500000000,Preble County,OH,0,T,5711
F,CN3913700000000,Putnam County,OH,0,T,5712
F,CN3913900000000,Richland County,OH,0,T,5713
F,CN3914100000000,Ross County,OH,0,T,5714
F,CN3914300000000,Sandusky County,OH,0,T,5715
F,CN3914500000000,Scioto County,OH,0,T,5716
F,CN3914700000000,Seneca County,OH,0,T,5717
F,CN3914900000000,Shelby County,OH,0,T,5718
F,CN3915100000000,Stark County,OH,0,T,5719
F,CN3915300000000,Summit County,OH,0,T,5720
F,CN3915500000000,Trumbull County,OH,0,T,5721
F,CN3915700000000,Tuscarawas County,OH,0,T,5722
F,CN3915900000000,Union County,OH,0,T,5723
F,CN3916100000000,Van Wert County,OH,0,T,5724
F,CN3916300000000,Vinton County,OH,0,T,5725
F,CN3916500000000,Warren County,OH,0,T,5726
F,CN3916700000000,Washington County,OH,0,T,5727
F,CN3916900000000,Wayne County,OH,0,T,5728
F,CN3917100000000,Williams County,OH,0,T,5729
F,CN3917300000000,Wood County,OH,0,T,5730
F,CN3917500000000,Wyandot County,OH,0,T,5731
F,CN4000100000000,Adair County,OK,0,T,5844
F,CN4000300000000,Alfalfa County,OK,0,T,5845
F,CN4000500000000,Atoka County,OK,0,T,5846
F,CN4000700000000,Beaver County,OK,0,T,5847
